Debat;idContribution;Type;Contribution;Cree;idCommentaire;Pour;Contre;Reponse;idAuteur;Auteur;Pseudonyme;Age;CodePostal;Categorie;Email;;sexe;age
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5afbf5d12fb51dcac0896966;VoteSondage;"""Résilier unilatéralement la convention d’une chaîne sous la dépendance d’un État étranger si elle participe à une entreprise de déstabilisation des institutions par la diffusion de fausses informations.""";16/05/2018 09:11;;;;;5afbf4e92fb51dcac089695f;Masqué;Masqué;18-29;67200;Étudiant-e;Masqué;;Femme;18-29
4. Faut-il modifier la proposition de loi afin d’étendre les nouveaux pouvoirs confiés au CSA … ;5afbf6042fb51dcac0896967;VoteSondage;"""pour ce qui est de la suspension en période électorale‚ à toutes les chaînes‚ conventionnées et non conventionnées‚ diffusées par le câble‚ le satellite‚ les box ou internet ?""";16/05/2018 09:12;;;;;5afbf4e92fb51dcac089695f;Masqué;Masqué;18-29;67200;Étudiant-e;Masqué;;Homme;18-29
5. En ce qui concerne la modération des contenus en ligne‚ notamment les fausses informations … ;5afbf6192fb51dcac0896968;VoteSondage;"""C’est à une autorité administrative indépendante que revient la tâche de déterminer si un contenu véhicule une fausse information et s’il doit faire l’objet de mesures visant à en limiter la diffusion.""";16/05/2018 09:12;;;;;5afbf4e92fb51dcac089695f;Masqué;Masqué;18-29;67200;Étudiant-e;Masqué;;Homme;18-29
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afbf62c2fb51dcac0896969;VoteSondage;"""L'école""";16/05/2018 09:13;;;;;5afbf4e92fb51dcac089695f;Masqué;Masqué;18-29;67200;Étudiant-e;Masqué;;Homme;18-29
1. Vous répondez à cette consultation en raison …;5afbf6d42fb51dcac089696d;VoteSondage;"""d'un intérêt personnel pour le sujet.""";16/05/2018 09:16;;;;;5afbf6892fb51dcac089696a;Masqué;Masqué;18-29;;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;18-29
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afbff332fb51dcac0896979;VoteSondage;"""L'école""";16/05/2018 09:51;;;;;5afbf7572fb51dcac089696e;Masqué;Masqué;;;;Masqué;;Homme;
1. Vous répondez à cette consultation en raison …;5afc07c22fb51dcac089697d;VoteSondage;"""d'un intérêt personnel pour le sujet.""";16/05/2018 10:28;;;;;5afc07992fb51dcac089697a;Masqué;Masqué;30-49;89110;Autres;Masqué;;Homme;30-49
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5afc08d82fb51dcac089697e;VoteSondage;"""Refuser de signer une convention avec une chaîne sous la dépendance d’un État étranger si elle est susceptible de déstabiliser les institutions par la diffusion de fausses informations.""";16/05/2018 10:32;;;;;5afc07992fb51dcac089697a;Masqué;Masqué;30-49;89110;Autres;Masqué;;Homme;30-49
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5afc08d82fb51dcac089697e;VoteSondage;"""Suspendre de façon temporaire‚ en période électorale‚ sans en référer à un juge‚ une chaîne avec laquelle il a conclu une convention‚ qui est sous la dépendance d’un État étranger et qui participe à une entreprise de déstabilisation des institutions par la diffusion de fausses informations.""";16/05/2018 10:32;;;;;5afc07992fb51dcac089697a;Masqué;Masqué;30-49;89110;Autres;Masqué;;Femme;30-49
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5afc08d82fb51dcac089697e;VoteSondage;"""Résilier unilatéralement la convention d’une chaîne sous la dépendance d’un État étranger si elle participe à une entreprise de déstabilisation des institutions par la diffusion de fausses informations.""";16/05/2018 10:32;;;;;5afc07992fb51dcac089697a;Masqué;Masqué;30-49;89110;Autres;Masqué;;Femme;30-49
4. Faut-il modifier la proposition de loi afin d’étendre les nouveaux pouvoirs confiés au CSA … ;5afc08e92fb51dcac089697f;VoteSondage;"""à toute chaîne conventionnée participant à une entreprise de déstabilisation des institutions par la diffusion de fausses informations‚ y compris si elle n’est pas sous la dépendance d’un État étranger ?""";16/05/2018 10:33;;;;;5afc07992fb51dcac089697a;Masqué;Masqué;30-49;89110;Autres;Masqué;;Femme;30-49
4. Faut-il modifier la proposition de loi afin d’étendre les nouveaux pouvoirs confiés au CSA … ;5afc08e92fb51dcac089697f;VoteSondage;"""pour ce qui est de la suspension en période électorale‚ à toutes les chaînes‚ conventionnées et non conventionnées‚ diffusées par le câble‚ le satellite‚ les box ou internet ?""";16/05/2018 10:33;;;;;5afc07992fb51dcac089697a;Masqué;Masqué;30-49;89110;Autres;Masqué;;Femme;30-49
5. En ce qui concerne la modération des contenus en ligne‚ notamment les fausses informations … ;5afc08fc2fb51dcac0896980;VoteSondage;"""Les plateformes doivent être responsables des contenus postés par leurs utilisateurs et devraient être dans l’obligation de prendre des mesures pour limiter la diffusion de fausses informations.""";16/05/2018 10:33;;;;;5afc07992fb51dcac089697a;Masqué;Masqué;30-49;89110;Autres;Masqué;;Femme;30-49
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc090e2fb51dcac0896981;VoteSondage;"""Les parents""";16/05/2018 10:33;;;;;5afc07992fb51dcac089697a;Masqué;Masqué;30-49;89110;Autres;Masqué;;Femme;30-49
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc090e2fb51dcac0896981;VoteSondage;"""L'école""";16/05/2018 10:33;;;;;5afc07992fb51dcac089697a;Masqué;Masqué;30-49;89110;Autres;Masqué;;Homme;30-49
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc090e2fb51dcac0896981;VoteSondage;"""Les médias et les journalistes""";16/05/2018 10:33;;;;;5afc07992fb51dcac089697a;Masqué;Masqué;30-49;89110;Autres;Masqué;;Femme;30-49
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc090e2fb51dcac0896981;VoteSondage;"""Le Conseil supérieur de l'audiovisuel""";16/05/2018 10:33;;;;;5afc07992fb51dcac089697a;Masqué;Masqué;30-49;89110;Autres;Masqué;;Femme;30-49
1. Vous répondez à cette consultation en raison …;5afc19742fb51dcac0896996;VoteSondage;"""d'un intérêt personnel pour le sujet.""";16/05/2018 11:43;;;;;5afc14a82fb51dcac0896985;Masqué;Masqué;18-29;69120;Étudiant-e;Masqué;;Femme;18-29
1. Vous répondez à cette consultation en raison …;5afc1f6f2fb51dcac08969b0;VoteSondage;"""d'un intérêt professionnel pour le sujet.""";16/05/2018 12:09;;;;;5afc1f2e2fb51dcac08969ad;Masqué;Masqué;30-49;47000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5afc20e82fb51dcac08969b3;VoteSondage;"""Résilier unilatéralement la convention d’une chaîne sous la dépendance d’un État étranger si elle participe à une entreprise de déstabilisation des institutions par la diffusion de fausses informations.""";16/05/2018 12:15;;;;;5afc1f2e2fb51dcac08969ad;Masqué;Masqué;30-49;47000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;30-49
4. Faut-il modifier la proposition de loi afin d’étendre les nouveaux pouvoirs confiés au CSA … ;5afc21052fb51dcac08969b4;VoteSondage;"""pour ce qui est de la suspension en période électorale‚ à toutes les chaînes‚ conventionnées et non conventionnées‚ diffusées par le câble‚ le satellite‚ les box ou internet ?""";16/05/2018 12:16;;;;;5afc1f2e2fb51dcac08969ad;Masqué;Masqué;30-49;47000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
5. En ce qui concerne la modération des contenus en ligne‚ notamment les fausses informations … ;5afc211f2fb51dcac08969b5;VoteSondage;"""C’est à une autorité administrative indépendante que revient la tâche de déterminer si un contenu véhicule une fausse information et s’il doit faire l’objet de mesures visant à en limiter la diffusion.""";16/05/2018 12:16;;;;;5afc1f2e2fb51dcac08969ad;Masqué;Masqué;30-49;47000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;30-49
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc21312fb51dcac08969b6;VoteSondage;"""Les parents""";16/05/2018 12:16;;;;;5afc1f2e2fb51dcac08969ad;Masqué;Masqué;30-49;47000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;30-49
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc21312fb51dcac08969b6;VoteSondage;"""L'école""";16/05/2018 12:16;;;;;5afc1f2e2fb51dcac08969ad;Masqué;Masqué;30-49;47000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Autre;30-49
1. Vous répondez à cette consultation en raison …;5afc21772fb51dcac08969bb;VoteSondage;"""d'un intérêt professionnel pour le sujet.""";16/05/2018 12:17;;;;;5afc213e2fb51dcac08969b7;Masqué;Masqué;30-49;26000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;30-49
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5afc21eb2fb51dcac08969c6;VoteSondage;"""Refuser de signer une convention avec une chaîne sous la dépendance d’un État étranger si elle est susceptible de déstabiliser les institutions par la diffusion de fausses informations.""";16/05/2018 12:19;;;;;5afc213e2fb51dcac08969b7;Masqué;Masqué;30-49;26000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Autre;30-49
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5afc21eb2fb51dcac08969c6;VoteSondage;"""Suspendre de façon temporaire‚ en période électorale‚ sans en référer à un juge‚ une chaîne avec laquelle il a conclu une convention‚ qui est sous la dépendance d’un État étranger et qui participe à une entreprise de déstabilisation des institutions par la diffusion de fausses informations.""";16/05/2018 12:19;;;;;5afc213e2fb51dcac08969b7;Masqué;Masqué;30-49;26000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5afc21eb2fb51dcac08969c6;VoteSondage;"""Résilier unilatéralement la convention d’une chaîne sous la dépendance d’un État étranger si elle participe à une entreprise de déstabilisation des institutions par la diffusion de fausses informations.""";16/05/2018 12:19;;;;;5afc213e2fb51dcac08969b7;Masqué;Masqué;30-49;26000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;30-49
5. En ce qui concerne la modération des contenus en ligne‚ notamment les fausses informations … ;5afc220d2fb51dcac08969c7;VoteSondage;"""Les plateformes doivent être responsables des contenus postés par leurs utilisateurs et devraient être dans l’obligation de prendre des mesures pour limiter la diffusion de fausses informations.""";16/05/2018 12:20;;;;;5afc213e2fb51dcac08969b7;Masqué;Masqué;30-49;26000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;30-49
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc22182fb51dcac08969c8;VoteSondage;"""L'école""";16/05/2018 12:20;;;;;5afc213e2fb51dcac08969b7;Masqué;Masqué;30-49;26000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5afc247b2fb51dcac08969c9;VoteSondage;"""Suspendre de façon temporaire‚ en période électorale‚ sans en référer à un juge‚ une chaîne avec laquelle il a conclu une convention‚ qui est sous la dépendance d’un État étranger et qui participe à une entreprise de déstabilisation des institutions par la diffusion de fausses informations.""";16/05/2018 12:30;;;;;5afc14a82fb51dcac0896985;Masqué;Masqué;18-29;69120;Étudiant-e;Masqué;;Femme;18-29
4. Faut-il modifier la proposition de loi afin d’étendre les nouveaux pouvoirs confiés au CSA … ;5afc24ba2fb51dcac08969ca;VoteSondage;"""à toute chaîne conventionnée participant à une entreprise de déstabilisation des institutions par la diffusion de fausses informations‚ y compris si elle n’est pas sous la dépendance d’un État étranger ?""";16/05/2018 12:31;;;;;5afc14a82fb51dcac0896985;Masqué;Masqué;18-29;69120;Étudiant-e;Masqué;;Femme;18-29
5. En ce qui concerne la modération des contenus en ligne‚ notamment les fausses informations … ;5afc24e92fb51dcac08969cb;VoteSondage;"""Seul un juge peut déterminer ce qui constitue une fausse information et prendre des mesures visant à en limiter la diffusion.""";16/05/2018 12:32;;;;;5afc14a82fb51dcac0896985;Masqué;Masqué;18-29;69120;Étudiant-e;Masqué;;Femme;18-29
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc25002fb51dcac08969cc;VoteSondage;"""L'école""";16/05/2018 12:33;;;;;5afc14a82fb51dcac0896985;Masqué;Masqué;18-29;69120;Étudiant-e;Masqué;;Homme;18-29
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc25002fb51dcac08969cc;VoteSondage;"""Les médias et les journalistes""";16/05/2018 12:33;;;;;5afc14a82fb51dcac0896985;Masqué;Masqué;18-29;69120;Étudiant-e;Masqué;;Homme;18-29
1. Vous répondez à cette consultation en raison …;5afc357a2fb51dcac08969e8;VoteSondage;"""d'un intérêt professionnel pour le sujet.""";16/05/2018 13:43;;;;;5afc32da2fb51dcac08969e0;Masqué;Masqué;;1540;;Masqué;;Homme;
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc38192fb51dcac08969fa;VoteSondage;"""L'école""";16/05/2018 13:54;;;;;5afc32da2fb51dcac08969e0;Masqué;Masqué;;1540;;Masqué;;Femme;
1. Vous répondez à cette consultation en raison …;5afc40362fb51dcac0896a04;VoteSondage;"""d'un intérêt professionnel pour le sujet.""";16/05/2018 14:29;;;;;5afc40012fb51dcac0896a01;Masqué;Masqué;30-49;72270;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;30-49
1. Vous répondez à cette consultation en raison …;5afc4bde2fb51dcac0896a08;VoteSondage;"""d'un intérêt personnel pour le sujet.""";16/05/2018 15:18;;;;;5afc4bbe2fb51dcac0896a05;Masqué;Masqué;18-29;75019;Étudiant-e;Masqué;;Homme;18-29
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5afc4c3f2fb51dcac0896a09;VoteSondage;"""Refuser de signer une convention avec une chaîne sous la dépendance d’un État étranger si elle est susceptible de déstabiliser les institutions par la diffusion de fausses informations.""";16/05/2018 15:20;;;;;5afc4bbe2fb51dcac0896a05;Masqué;Masqué;18-29;75019;Étudiant-e;Masqué;;Homme;18-29
4. Faut-il modifier la proposition de loi afin d’étendre les nouveaux pouvoirs confiés au CSA … ;5afc51e02fb51dcac0896a11;VoteSondage;"""à toute chaîne conventionnée participant à une entreprise de déstabilisation des institutions par la diffusion de fausses informations‚ y compris si elle n’est pas sous la dépendance d’un État étranger ?""";16/05/2018 15:44;;;;;5afc40012fb51dcac0896a01;Masqué;Masqué;30-49;72270;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
5. En ce qui concerne la modération des contenus en ligne‚ notamment les fausses informations … ;5afc51ef2fb51dcac0896a12;VoteSondage;"""Les plateformes doivent être responsables des contenus postés par leurs utilisateurs et devraient être dans l’obligation de prendre des mesures pour limiter la diffusion de fausses informations.""";16/05/2018 15:44;;;;;5afc40012fb51dcac0896a01;Masqué;Masqué;30-49;72270;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;30-49
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc52582fb51dcac0896a13;VoteSondage;"""L'école""";16/05/2018 15:46;;;;;5afc40012fb51dcac0896a01;Masqué;Masqué;30-49;72270;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
1. Vous répondez à cette consultation en raison …;5afc58bb2fb51dcac0896a1b;VoteSondage;"""d'un intérêt professionnel pour le sujet.""";16/05/2018 16:13;;;;;5afc589a2fb51dcac0896a18;Masqué;Masqué;30-49;53000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5afc58f52fb51dcac0896a21;VoteSondage;"""Résilier unilatéralement la convention d’une chaîne sous la dépendance d’un État étranger si elle participe à une entreprise de déstabilisation des institutions par la diffusion de fausses informations.""";16/05/2018 16:14;;;;;5afc589a2fb51dcac0896a18;Masqué;Masqué;30-49;53000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;30-49
1. Vous répondez à cette consultation en raison …;5afc590f2fb51dcac0896a22;VoteSondage;"""d'un intérêt professionnel pour le sujet.""";16/05/2018 16:15;;;;;5afc58e32fb51dcac0896a1c;Masqué;Masqué;;44800;;Masqué;;Homme;
5. En ce qui concerne la modération des contenus en ligne‚ notamment les fausses informations … ;5afc59112fb51dcac0896a23;VoteSondage;"""Seul un juge peut déterminer ce qui constitue une fausse information et prendre des mesures visant à en limiter la diffusion.""";16/05/2018 16:15;;;;;5afc589a2fb51dcac0896a18;Masqué;Masqué;30-49;53000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc591d2fb51dcac0896a24;VoteSondage;"""L'école""";16/05/2018 16:15;;;;;5afc589a2fb51dcac0896a18;Masqué;Masqué;30-49;53000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc5da12fb51dcac0896a31;VoteSondage;"""L'école""";16/05/2018 16:34;;;;;5afc58e32fb51dcac0896a1c;Masqué;Masqué;;44800;;Masqué;;Homme;
1. Vous répondez à cette consultation en raison …;5afc61b32fb51dcac0896a3c;VoteSondage;"""d'un intérêt professionnel pour le sujet.""";16/05/2018 16:52;;;;;5afc5f632fb51dcac0896a35;Masqué;Masqué;30-49;;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc629d2fb51dcac0896a43;VoteSondage;"""L'école""";16/05/2018 16:55;;;;;5afc5f632fb51dcac0896a35;Masqué;Masqué;30-49;;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;30-49
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc629d2fb51dcac0896a43;VoteSondage;"""Les parents""";16/05/2018 16:55;;;;;5afc5f632fb51dcac0896a35;Masqué;Masqué;30-49;;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;30-49
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc629d2fb51dcac0896a43;VoteSondage;"""Les médias et les journalistes""";16/05/2018 16:55;;;;;5afc5f632fb51dcac0896a35;Masqué;Masqué;30-49;;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;30-49
1. Vous répondez à cette consultation en raison …;5afc66cc2fb51dcac0896a50;VoteSondage;"""d'un intérêt personnel pour le sujet.""";16/05/2018 17:13;;;;;5afc66162fb51dcac0896a49;Masqué;Masqué;;13530;;Masqué;;Femme;
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5afc6a7f2fb51dcac0896a56;VoteSondage;"""Refuser de signer une convention avec une chaîne sous la dépendance d’un État étranger si elle est susceptible de déstabiliser les institutions par la diffusion de fausses informations.""";16/05/2018 17:29;;;;;5afc66162fb51dcac0896a49;Masqué;Masqué;;13530;;Masqué;;Femme;
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5afc6a7f2fb51dcac0896a56;VoteSondage;"""Suspendre de façon temporaire‚ en période électorale‚ sans en référer à un juge‚ une chaîne avec laquelle il a conclu une convention‚ qui est sous la dépendance d’un État étranger et qui participe à une entreprise de déstabilisation des institutions par la diffusion de fausses informations.""";16/05/2018 17:29;;;;;5afc66162fb51dcac0896a49;Masqué;Masqué;;13530;;Masqué;;Homme;
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5afc6a7f2fb51dcac0896a56;VoteSondage;"""Résilier unilatéralement la convention d’une chaîne sous la dépendance d’un État étranger si elle participe à une entreprise de déstabilisation des institutions par la diffusion de fausses informations.""";16/05/2018 17:29;;;;;5afc66162fb51dcac0896a49;Masqué;Masqué;;13530;;Masqué;;Femme;
4. Faut-il modifier la proposition de loi afin d’étendre les nouveaux pouvoirs confiés au CSA … ;5afc6a912fb51dcac0896a57;VoteSondage;"""à toute chaîne conventionnée participant à une entreprise de déstabilisation des institutions par la diffusion de fausses informations‚ y compris si elle n’est pas sous la dépendance d’un État étranger ?""";16/05/2018 17:29;;;;;5afc66162fb51dcac0896a49;Masqué;Masqué;;13530;;Masqué;;Homme;
4. Faut-il modifier la proposition de loi afin d’étendre les nouveaux pouvoirs confiés au CSA … ;5afc6a912fb51dcac0896a57;VoteSondage;"""pour ce qui est de la suspension en période électorale‚ à toutes les chaînes‚ conventionnées et non conventionnées‚ diffusées par le câble‚ le satellite‚ les box ou internet ?""";16/05/2018 17:29;;;;;5afc66162fb51dcac0896a49;Masqué;Masqué;;13530;;Masqué;;Homme;
5. En ce qui concerne la modération des contenus en ligne‚ notamment les fausses informations … ;5afc6aa52fb51dcac0896a58;VoteSondage;"""C’est à une autorité administrative indépendante que revient la tâche de déterminer si un contenu véhicule une fausse information et s’il doit faire l’objet de mesures visant à en limiter la diffusion.""";16/05/2018 17:30;;;;;5afc66162fb51dcac0896a49;Masqué;Masqué;;13530;;Masqué;;Femme;
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc6ab62fb51dcac0896a5b;VoteSondage;"""Les parents""";16/05/2018 17:30;;;;;5afc66162fb51dcac0896a49;Masqué;Masqué;;13530;;Masqué;;Femme;
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc6ab62fb51dcac0896a5b;VoteSondage;"""L'école""";16/05/2018 17:30;;;;;5afc66162fb51dcac0896a49;Masqué;Masqué;;13530;;Masqué;;Femme;
1. Vous répondez à cette consultation en raison …;5afc6c592fb51dcac0896a62;VoteSondage;"""d'un intérêt professionnel pour le sujet.""";16/05/2018 17:37;;;;;5afc6c3b2fb51dcac0896a5f;Masqué;Masqué;50-65;49100;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;50-65
1. Vous répondez à cette consultation en raison …;5afc725d2fb51dcac0896a69;VoteSondage;"""d'un intérêt professionnel pour le sujet.""";16/05/2018 18:03;;;;;5afc71e42fb51dcac0896a66;Masqué;Masqué;50-65;;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;50-65
1. Vous répondez à cette consultation en raison …;5afc742e2fb51dcac0896a74;VoteSondage;"""d'un intérêt professionnel pour le sujet.""";16/05/2018 18:10;;;;;5afc741c2fb51dcac0896a73;Masqué;Masqué;;;;Masqué;;Femme;
1. Vous répondez à cette consultation en raison …;5afc74822fb51dcac0896a76;VoteSondage;"""d'un intérêt professionnel pour le sujet.""";16/05/2018 18:12;;;;;5afc718b2fb51dcac0896a63;Masqué;Masqué;50-65;49000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;50-65
5. En ce qui concerne la modération des contenus en ligne‚ notamment les fausses informations … ;5afc74db2fb51dcac0896a79;VoteSondage;"""Seul un juge peut déterminer ce qui constitue une fausse information et prendre des mesures visant à en limiter la diffusion.""";16/05/2018 18:13;;;;;5afc71e42fb51dcac0896a66;Masqué;Masqué;50-65;;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Femme;50-65
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc74e42fb51dcac0896a7a;VoteSondage;"""L'école""";16/05/2018 18:13;;;;;5afc71e42fb51dcac0896a66;Masqué;Masqué;50-65;;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;50-65
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc7bc92fb51dcac0896a82;VoteSondage;"""L'école""";16/05/2018 18:43;;;;;5afc718b2fb51dcac0896a63;Masqué;Masqué;50-65;49000;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Autre;50-65
1. Vous répondez à cette consultation en raison …;5afc87792fb51dcac0896a9c;VoteSondage;"""d'un intérêt professionnel pour le sujet.""";16/05/2018 19:33;;;;;5afc873b2fb51dcac0896a96;Masqué;Masqué;50-65;73230;Fonctionnaire ou contractuel-le du secteur public;Masqué;;Homme;50-65
1. Vous répondez à cette consultation en raison …;5afc87b92fb51dcac0896a9e;VoteSondage;"""d'un intérêt personnel pour le sujet.""";16/05/2018 19:34;;;;;5afc87ae2fb51dcac0896a9d;Masqué;Masqué;;;;Masqué;;Homme;
1. Vous répondez à cette consultation en raison …;5afc87bc2fb51dcac0896a9f;VoteSondage;"""d'un intérêt personnel pour le sujet.""";16/05/2018 19:34;;;;;5afc875a2fb51dcac0896a99;Masqué;Masqué;50-65;67000;Salarié-e du secteur privé;Masqué;;Femme;50-65
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5afc892e2fb51dcac0896aab;VoteSondage;"""Suspendre de façon temporaire‚ en période électorale‚ sans en référer à un juge‚ une chaîne avec laquelle il a conclu une convention‚ qui est sous la dépendance d’un État étranger et qui participe à une entreprise de déstabilisation des institutions par la diffusion de fausses informations.""";16/05/2018 19:40;;;;;5afc875a2fb51dcac0896a99;Masqué;Masqué;50-65;67000;Salarié-e du secteur privé;Masqué;;Homme;50-65
4. Faut-il modifier la proposition de loi afin d’étendre les nouveaux pouvoirs confiés au CSA … ;5afc894c2fb51dcac0896aac;VoteSondage;"""pour ce qui est de la suspension en période électorale‚ à toutes les chaînes‚ conventionnées et non conventionnées‚ diffusées par le câble‚ le satellite‚ les box ou internet ?""";16/05/2018 19:41;;;;;5afc875a2fb51dcac0896a99;Masqué;Masqué;50-65;67000;Salarié-e du secteur privé;Masqué;;Homme;50-65
5. En ce qui concerne la modération des contenus en ligne‚ notamment les fausses informations … ;5afc895f2fb51dcac0896aad;VoteSondage;"""C’est à une autorité administrative indépendante que revient la tâche de déterminer si un contenu véhicule une fausse information et s’il doit faire l’objet de mesures visant à en limiter la diffusion.""";16/05/2018 19:41;;;;;5afc875a2fb51dcac0896a99;Masqué;Masqué;50-65;67000;Salarié-e du secteur privé;Masqué;;Femme;50-65
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc89802fb51dcac0896aae;VoteSondage;"""Les parents""";16/05/2018 19:41;;;;;5afc875a2fb51dcac0896a99;Masqué;Masqué;50-65;67000;Salarié-e du secteur privé;Masqué;;Femme;50-65
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc89802fb51dcac0896aae;VoteSondage;"""L'école""";16/05/2018 19:41;;;;;5afc875a2fb51dcac0896a99;Masqué;Masqué;50-65;67000;Salarié-e du secteur privé;Masqué;;Homme;50-65
6. D’après vous‚ l’éducation aux médias et à l’information devrait être assurée à titre principal par …;5afc89802fb51dcac0896aae;VoteSondage;"""Les médias et les journalistes""";16/05/2018 19:41;;;;;5afc875a2fb51dcac0896a99;Masqué;Masqué;50-65;67000;Salarié-e du secteur privé;Masqué;;Homme;50-65
3. Faut-il donner au Conseil supérieur de l’audiovisuel le pouvoir de …;5afc8ae92fb51dcac0896ab3;VoteSondage;"""Refuser de signer une convention avec une chaîne sous la dépendance d’un État étranger si elle est susceptible de déstabiliser les institutions par la diffusion de fausses informations.""";16/05/2018 19:47;;;;;5afc87ae2fb51dcac0896a9d;Masqué;Masqué;;;;Masqué;;Femme;
